lat, long, log10(Mo_nk), log10(Mo_zeng), log10(Mo_abm)
36.8,-123,14.608,14.867,14.575
36.8,-122.9,14.609,14.863,14.604
36.8,-122.8,14.603,14.855,14.625
36.8,-122.7,14.599,14.86,14.653
36.8,-122.6,14.556,14.861,14.825
36.8,-122.5,14.434,14.857,14.992
36.8,-122.4,14.433,14.845,15.112
36.8,-122.3,14.439,14.826,15.153
36.8,-122.2,14.383,14.803,15.178
36.8,-122.1,14.579,14.778,15.474
36.8,-122,14.469,14.768,15.458
36.8,-121.9,14.883,14.78,15.357
36.8,-121.8,15.086,14.798,15.228
36.8,-121.7,15.219,14.794,15.221
36.8,-121.6,15.504,14.746,15.215
36.8,-121.5,14.855,14.656,14.859
36.8,-121.4,15.769,14.748,15.321
36.8,-121.3,15.78,15,15.554
36.8,-121.2,15.549,14.934,15.551
36.8,-121.1,15.444,14.957,15.481
36.8,-121,15.013,14.95,15.579
36.8,-120.9,14.565,14.897,15.51
36.8,-120.8,14.594,14.83,14.278
36.8,-120.7,14.738,14.831,14.26
36.8,-120.6,14.869,14.826,14.299
36.8,-120.5,14.855,14.818,14.225
36.8,-120.4,14.856,14.811,14.139
36.8,-120.3,14.845,14.804,14.066
36.8,-120.2,14.839,14.796,14.001
36.8,-120.1,14.824,14.789,13.93
36.8,-120,14.815,14.782,13.939
36.8,-119.9,14.8,14.776,14.052
36.8,-119.8,14.761,14.771,14.136
36.8,-119.7,14.723,14.767,14.203
36.8,-119.6,14.676,14.764,14.258
36.8,-119.5,14.6,14.762,14.304
36.8,-119.4,14.551,14.771,14.343
36.8,-119.3,14.517,14.808,14.378
36.8,-119.2,14.456,14.843,14.409
36.8,-119.1,14.53,14.874,14.435
36.8,-119,14.501,14.903,14.456
36.8,-118.9,14.427,14.93,14.474
36.8,-118.8,14.454,14.954,14.487
36.8,-118.7,14.471,14.975,14.492
36.8,-118.6,14.334,14.993,14.498
36.8,-118.5,14.614,15.009,14.515
36.8,-118.4,14.778,15.024,14.513
36.8,-118.3,14.609,15.036,14.833
36.8,-118.2,14.838,15.045,14.907
36.8,-118.1,15.061,15.053,15.086
36.8,-118,15.179,15.058,15.269
36.8,-117.9,15.024,15.061,15.226
36.8,-117.8,15.271,15.061,15.139
36.8,-117.7,15.224,15.06,15.224
36.8,-117.6,14.827,15.055,15.204
36.8,-117.5,14.619,15.048,15.162
36.8,-117.4,14.709,15.038,15.108
36.8,-117.3,14.78,15.025,15.107
36.8,-117.2,15.31,15.01,15.02
36.8,-117.1,14.976,14.992,14.955
36.8,-117,14.926,14.972,14.962
36.8,-116.9,14.782,14.95,15.003
36.8,-116.8,14.563,14.926,14.874
36.8,-116.7,14.633,14.902,14.709
36.8,-116.6,14.599,14.878,14.509
36.8,-116.5,14.357,14.855,14.279
36.8,-116.4,13.874,14.835,14.091
36.8,-116.3,14.649,14.819,14.059
36.8,-116.2,14.618,14.807,14.186
36.8,-116.1,14.755,14.801,14.325
36.8,-116,14.385,14.796,14.451
36.8,-115.9,14.599,14.783,14.578
36.8,-115.8,14.597,14.747,14.708
36.8,-115.7,14.525,14.693,14.751
36.8,-115.6,14.378,14.723,14.823
36.8,-115.5,14.123,14.761,14.994
36.9,-123.2,14.678,14.89,14.605
36.9,-123.1,14.607,14.9,14.602
36.9,-123,14.595,14.903,14.602
36.9,-122.9,14.573,14.9,14.265
36.9,-122.8,14.59,14.891,14.16
36.9,-122.7,14.59,14.889,14.444
36.9,-122.6,14.53,14.893,14.701
36.9,-122.5,14.585,14.89,14.875
36.9,-122.4,14.661,14.878,14.992
36.9,-122.3,14.651,14.857,15.088
36.9,-122.2,14.218,14.827,15.162
36.9,-122.1,14.223,14.794,15.523
36.9,-122,14.885,14.778,15.523
36.9,-121.9,14.955,14.781,15.441
36.9,-121.8,14.943,14.771,15.587
36.9,-121.7,15.297,14.726,15.583
36.9,-121.6,15.067,14.872,15.329
36.9,-121.5,15.397,14.852,14.988
36.9,-121.4,15.448,14.866,15.294
36.9,-121.3,15.644,14.825,15.485
36.9,-121.2,15.394,14.891,15.393
36.9,-121.1,15.111,14.908,15.104
36.9,-121,14.845,14.866,15.039
36.9,-120.9,14.88,14.792,14.148
36.9,-120.8,14.628,14.777,14.151
36.9,-120.7,14.826,14.783,14.16
36.9,-120.6,14.824,14.784,14.108
36.9,-120.5,14.821,14.782,14.058
36.9,-120.4,14.813,14.779,14.006
36.9,-120.3,14.805,14.776,13.963
36.9,-120.2,14.793,14.772,13.926
36.9,-120.1,14.779,14.768,13.882
36.9,-120,14.77,14.763,13.934
36.9,-119.9,14.738,14.759,14.037
36.9,-119.8,14.725,14.756,14.119
36.9,-119.7,14.699,14.753,14.187
36.9,-119.6,14.651,14.751,14.243
36.9,-119.5,14.603,14.764,14.291
36.9,-119.4,14.562,14.794,14.334
36.9,-119.3,14.51,14.825,14.372
36.9,-119.2,14.488,14.854,14.407
36.9,-119.1,14.465,14.881,14.438
36.9,-119,14.383,14.906,14.465
36.9,-118.9,14.427,14.93,14.491
36.9,-118.8,14.508,14.951,14.513
36.9,-118.7,14.516,14.97,14.524
36.9,-118.6,14.459,14.987,14.53
36.9,-118.5,14.669,15.002,14.536
36.9,-118.4,15.003,15.016,14.615
36.9,-118.3,14.83,15.027,14.867
36.9,-118.2,15.19,15.036,14.882
36.9,-118.1,15.038,15.043,15.046
36.9,-118,15.393,15.047,15.039
36.9,-117.9,14.94,15.05,15.291
36.9,-117.8,14.955,15.05,15.332
36.9,-117.7,14.989,15.049,15.262
36.9,-117.6,14.798,15.045,15.112
36.9,-117.5,14.721,15.038,15.079
36.9,-117.4,14.822,15.029,15.079
36.9,-117.3,14.909,15.017,14.887
36.9,-117.2,14.89,15.004,14.762
36.9,-117.1,14.876,14.988,14.803
36.9,-117,14.78,14.97,14.909
36.9,-116.9,14.591,14.951,14.865
36.9,-116.8,14.466,14.93,14.754
36.9,-116.7,14.631,14.909,14.618
36.9,-116.6,14.551,14.888,14.465
36.9,-116.5,14.719,14.869,14.303
36.9,-116.4,14.806,14.851,14.173
36.9,-116.3,14.84,14.836,14.154
36.9,-116.2,14.893,14.823,14.26
36.9,-116.1,14.951,14.812,14.373
36.9,-116,14.688,14.785,14.484
36.9,-115.9,14.594,14.733,14.601
36.9,-115.8,14.644,14.687,14.715
36.9,-115.7,14.584,14.71,14.737
37,-123.3,14.632,14.894,14.625
37,-123.2,14.753,14.918,14.623
37,-123.1,14.713,14.932,14.621
37,-123,14.639,14.934,14.913
37,-122.9,14.617,14.929,14.915
37,-122.8,14.613,14.919,14.872
37,-122.7,14.612,14.904,14.733
37,-122.6,14.641,14.913,14.761
37,-122.5,14.641,14.914,14.727
37,-122.4,14.687,14.902,14.861
37,-122.3,14.994,14.873,14.864
37,-122.2,14.785,14.825,15.061
37,-122.1,14.971,14.774,15.173
37,-122,15.042,14.765,15.179
37,-121.9,15.325,14.788,15.495
37,-121.8,15.705,14.837,15.694
37,-121.7,15.523,14.835,15.643
37,-121.6,15.436,14.88,15.24
37,-121.5,14.944,14.927,15.237
37,-121.4,15.228,14.735,15.239
37,-121.3,15.332,14.671,15.241
37,-121.2,15.328,14.738,15.242
37,-121.1,15.091,14.797,15.187
37,-121,14.578,14.744,14.519
37,-120.9,14.581,14.709,14.514
37,-120.8,14.801,14.725,14.324
37,-120.7,14.795,14.736,14.188
37,-120.6,14.79,14.742,14.151
37,-120.5,14.778,14.746,14.072
37,-120.4,14.772,14.747,13.983
37,-120.3,14.756,14.748,13.917
37,-120.2,14.746,14.747,13.874
37,-120.1,14.732,14.745,13.843
37,-120,14.709,14.744,13.929
37,-119.9,14.693,14.742,14.027
37,-119.8,14.672,14.74,14.109
37,-119.7,14.657,14.748,14.178
37,-119.6,14.604,14.77,14.236
37,-119.5,14.531,14.793,14.286
37,-119.4,14.474,14.817,14.332
37,-119.3,14.388,14.842,14.374
37,-119.2,14.309,14.866,14.414
37,-119.1,14.227,14.889,14.452
37,-119,14.267,14.911,14.49
37,-118.9,14.345,14.931,14.527
37,-118.8,14.511,14.95,14.561
37,-118.7,14.623,14.968,14.584
37,-118.6,14.706,14.983,14.602
37,-118.5,15.006,14.997,14.628
37,-118.4,15.066,15.009,14.677
37,-118.3,15.176,15.019,14.917
37,-118.2,15.239,15.027,14.976
37,-118.1,15.313,15.033,14.985
37,-118,15.308,15.037,15.208
37,-117.9,15.182,15.04,15.236
37,-117.8,15.103,15.04,15.231
37,-117.7,15.058,15.038,15.088
37,-117.6,14.69,15.034,14.975
37,-117.5,14.913,15.028,14.973
37,-117.4,14.932,15.02,14.85
37,-117.3,14.826,15.01,14.727
37,-117.2,14.854,14.997,14.751
37,-117.1,14.72,14.984,14.836
37,-117,14.744,14.968,14.787
37,-116.9,14.685,14.951,14.725
37,-116.8,14.682,14.933,14.628
37,-116.7,14.663,14.915,14.516
37,-116.6,14.694,14.896,14.4
37,-116.5,14.705,14.879,14.288
37,-116.4,14.689,14.863,14.2
37,-116.3,14.721,14.847,14.247
37,-116.2,14.655,14.823,14.327
37,-116.1,14.814,14.784,14.419
37,-116,14.667,14.717,14.515
37,-115.9,14.588,14.711,14.622
37,-115.8,14.57,14.733,14.647
37.1,-123.4,14.748,14.871,14.279
37.1,-123.3,14.706,14.915,14.23
37.1,-123.2,14.718,14.942,14.216
37.1,-123.1,14.723,14.954,14.54
37.1,-123,14.645,14.952,14.741
37.1,-122.9,14.631,14.944,14.857
37.1,-122.8,14.629,14.93,14.746
37.1,-122.7,14.686,14.91,14.777
37.1,-122.6,14.735,14.898,14.733
37.1,-122.5,14.788,14.911,14.612
37.1,-122.4,14.766,14.92,14.608
37.1,-122.3,15.148,14.883,14.836
37.1,-122.2,14.673,14.812,15.113
37.1,-122.1,14.766,14.764,15.113
37.1,-122,14.642,14.797,15.006
37.1,-121.9,14.809,14.533,15.517
37.1,-121.8,15.656,14.69,15.682
37.1,-121.7,15.575,14.776,15.628
37.1,-121.6,15.627,14.767,15.389
37.1,-121.5,15.721,14.779,15.409
37.1,-121.4,15.251,14.754,15.4
37.1,-121.3,15.294,14.515,15.391
37.1,-121.2,15.167,14.667,15.365
37.1,-121.1,14.803,14.654,14.867
37.1,-121,14.394,14.623,14.789
37.1,-120.9,14.767,14.651,14.683
37.1,-120.8,14.778,14.673,14.51
37.1,-120.7,14.767,14.689,14.344
37.1,-120.6,14.751,14.701,14.226
37.1,-120.5,14.743,14.709,14.113
37.1,-120.4,14.725,14.715,14.007
37.1,-120.3,14.713,14.719,13.921
37.1,-120.2,14.7,14.721,13.859
37.1,-120.1,14.671,14.722,13.823
37.1,-120,14.649,14.733,13.931
37.1,-119.9,14.618,14.747,14.025
37.1,-119.8,14.598,14.763,14.106
37.1,-119.7,14.579,14.779,14.177
37.1,-119.6,14.517,14.797,14.236
37.1,-119.5,14.47,14.817,14.29
37.1,-119.4,14.323,14.837,14.337
37.1,-119.3,14.165,14.857,14.381
37.1,-119.2,13.897,14.877,14.427
37.1,-119.1,14.201,14.897,14.473
37.1,-119,14.256,14.916,14.524
37.1,-118.9,14.444,14.934,14.574
37.1,-118.8,14.619,14.95,14.617
37.1,-118.7,14.735,14.966,14.651
37.1,-118.6,14.954,14.98,14.688
37.1,-118.5,15.053,14.992,14.694
37.1,-118.4,15.216,15.003,15.022
37.1,-118.3,15.241,15.012,15.236
37.1,-118.2,15.152,15.019,15.236
37.1,-118.1,15.085,15.024,15.237
37.1,-118,15.231,15.028,15.198
37.1,-117.9,15.161,15.03,15.154
37.1,-117.8,15.126,15.03,15.015
37.1,-117.7,15.022,15.028,14.948
37.1,-117.6,15.032,15.025,14.948
37.1,-117.5,15.155,15.019,14.721
37.1,-117.4,15.15,15.012,14.615
37.1,-117.3,14.646,15.002,14.717
37.1,-117.2,14.53,14.991,14.834
37.1,-117.1,14.711,14.979,14.765
37.1,-117,14.734,14.965,14.676
37.1,-116.9,14.767,14.95,14.601
37.1,-116.8,14.701,14.934,14.518
37.1,-116.7,14.688,14.918,14.43
37.1,-116.6,14.69,14.902,14.345
37.1,-116.5,14.725,14.886,14.27
37.1,-116.4,14.771,14.869,14.261
37.1,-116.3,14.79,14.84,14.312
37.1,-116.2,14.579,14.789,14.382
37.1,-116.1,14.626,14.707,14.461
37.1,-116,14.59,14.728,14.547
37.1,-115.9,14.573,14.763,14.644
37.2,-123.4,14.815,14.884,14.673
37.2,-123.3,14.769,14.936,14.722
37.2,-123.2,14.723,14.962,14.67
37.2,-123.1,14.689,14.969,14.602
37.2,-123,14.649,14.963,14.51
37.2,-122.9,14.62,14.948,14.528
37.2,-122.8,14.6,14.923,14.633
37.2,-122.7,14.657,14.888,14.678
37.2,-122.6,14.735,14.845,14.643
37.2,-122.5,14.822,14.831,14.326
37.2,-122.4,14.875,14.854,14.331
37.2,-122.3,14.345,14.857,14.854
37.2,-122.2,14.092,14.837,15.021
37.2,-122.1,14.399,15.075,14.958
37.2,-122,14.871,14.537,14.933
37.2,-121.9,15.296,14.447,15.741
37.2,-121.8,15.324,14.636,15.913
37.2,-121.7,15.588,14.65,15.811
37.2,-121.6,15.871,14.854,15.729
37.2,-121.5,14.986,14.987,15.731
37.2,-121.4,15.373,14.491,15.791
37.2,-121.3,15.343,14.468,15.791
37.2,-121.2,15.115,14.502,15.637
37.2,-121.1,15.046,14.495,14.809
37.2,-121,14.346,14.551,14.809
37.2,-120.9,14.695,14.589,14.698
37.2,-120.8,14.753,14.619,14.547
37.2,-120.7,14.725,14.642,14.394
37.2,-120.6,14.716,14.66,14.259
37.2,-120.5,14.699,14.673,14.14
37.2,-120.4,14.686,14.683,14.03
37.2,-120.3,14.669,14.707,13.934
37.2,-120.2,14.639,14.726,13.859
37.2,-120.1,14.62,14.743,13.835
37.2,-120,14.583,14.758,13.937
37.2,-119.9,14.555,14.772,14.029
37.2,-119.8,14.519,14.787,14.112
37.2,-119.7,14.465,14.802,14.184
37.2,-119.6,14.427,14.818,14.247
37.2,-119.5,14.364,14.835,14.302
37.2,-119.4,14.223,14.852,14.351
37.2,-119.3,13.945,14.869,14.394
37.2,-119.2,13.896,14.887,14.442
37.2,-119.1,14.273,14.904,14.498
37.2,-119,14.483,14.92,14.561
37.2,-118.9,14.497,14.936,14.627
37.2,-118.8,14.726,14.951,14.676
37.2,-118.7,15.024,14.964,14.716
37.2,-118.6,15.069,14.977,14.72
37.2,-118.5,15.233,14.988,14.942
37.2,-118.4,15.362,14.997,15.198
37.2,-118.3,14.985,15.005,15.19
37.2,-118.2,15.06,15.011,15.181
37.2,-118.1,15.149,15.016,15.052
37.2,-118,15.172,15.02,15.082
37.2,-117.9,15.127,15.021,15.246
37.2,-117.8,15.061,15.021,15.01
37.2,-117.7,14.967,15.019,14.959
37.2,-117.6,15.277,15.016,14.788
37.2,-117.5,15.099,15.011,14.657
37.2,-117.4,15.058,15.004,14.661
37.2,-117.3,14.596,14.995,14.847
37.2,-117.2,14.444,14.986,14.776
37.2,-117.1,14.69,14.974,14.678
37.2,-117,14.767,14.962,14.58
37.2,-116.9,14.784,14.949,14.501
37.2,-116.8,14.715,14.935,14.43
37.2,-116.7,14.698,14.92,14.362
37.2,-116.6,14.698,14.905,14.304
37.2,-116.5,14.742,14.888,14.275
37.2,-116.4,14.773,14.853,14.311
37.2,-116.3,14.827,14.793,14.363
37.2,-116.2,14.741,14.719,14.428
37.2,-116.1,14.725,14.734,14.503
37.3,-123.5,14.775,14.812,14.45
37.3,-123.4,14.801,14.905,14.465
37.3,-123.3,14.794,14.955,14.744
37.3,-123.2,14.693,14.976,14.746
37.3,-123.1,14.667,14.978,14.763
37.3,-123,14.647,14.968,14.643
37.3,-122.9,14.612,14.943,14.708
37.3,-122.8,14.595,14.899,14.781
37.3,-122.7,14.674,14.831,14.901
37.3,-122.6,14.74,14.743,14.926
37.3,-122.5,14.876,14.689,14.926
37.3,-122.4,14.67,14.725,14.479
37.3,-122.3,14.399,14.85,14.408
37.3,-122.2,14.623,15.005,14.49
37.3,-122.1,15.081,14.813,14.816
37.3,-122,15.146,14.721,14.83
37.3,-121.9,15.441,14.455,15.741
37.3,-121.8,15.321,14.296,15.865
37.3,-121.7,15.314,14.864,15.913
37.3,-121.6,15.02,15.112,15.911
37.3,-121.5,15.098,14.778,15.73
37.3,-121.4,15.464,14.324,15.764
37.3,-121.3,14.905,14.244,15.571
37.3,-121.2,14.929,14.281,14.882
37.3,-121.1,14.814,14.397,14.883
37.3,-121,14.651,14.475,14.779
37.3,-120.9,14.702,14.527,14.652
37.3,-120.8,14.693,14.566,14.516
37.3,-120.7,14.684,14.604,14.377
37.3,-120.6,14.663,14.646,14.252
37.3,-120.5,14.646,14.678,14.136
37.3,-120.4,14.634,14.704,14.027
37.3,-120.3,14.608,14.725,13.93
37.3,-120.2,14.589,14.743,13.85
37.3,-120.1,14.551,14.759,13.842
37.3,-120,14.522,14.775,13.943
37.3,-119.9,14.483,14.789,14.038
37.3,-119.8,14.42,14.803,14.123
37.3,-119.7,14.374,14.818,14.201
37.3,-119.6,14.276,14.833,14.269
37.3,-119.5,14.186,14.848,14.327
37.3,-119.4,14.034,14.863,14.375
37.3,-119.3,13.892,14.879,14.413
37.3,-119.2,13.911,14.894,14.452
37.3,-119.1,14.135,14.909,14.518
37.3,-119,14.535,14.924,14.602
37.3,-118.9,14.74,14.938,14.687
37.3,-118.8,14.672,14.951,14.737
37.3,-118.7,14.148,14.963,14.74
37.3,-118.6,14.718,14.974,14.833
37.3,-118.5,15.112,14.984,14.922
37.3,-118.4,15.321,14.992,14.936
37.3,-118.3,15.088,14.999,15.085
37.3,-118.2,15.136,15.005,15.094
37.3,-118.1,14.958,15.009,15.163
37.3,-118,14.936,15.012,15.011
37.3,-117.9,14.921,15.013,15.215
37.3,-117.8,15.041,15.013,14.993
37.3,-117.7,14.917,15.011,14.964
37.3,-117.6,15.118,15.008,15.011
37.3,-117.5,14.919,15.003,14.905
37.3,-117.4,14.843,14.997,14.871
37.3,-117.3,14.922,14.989,14.795
37.3,-117.2,15.031,14.98,14.691
37.3,-117.1,14.932,14.97,14.59
37.3,-117,14.76,14.959,14.499
37.3,-116.9,14.748,14.947,14.425
37.3,-116.8,14.728,14.934,14.364
37.3,-116.7,14.698,14.918,14.313
37.3,-116.6,14.708,14.894,14.281
37.3,-116.5,14.73,14.854,14.308
37.3,-116.4,14.773,14.786,14.349
37.3,-116.3,14.756,14.749,14.402
37.3,-116.2,14.752,14.764,14.469
37.4,-123.6,14.866,14.694,13.946
37.4,-123.5,14.884,14.84,14.033
37.4,-123.4,14.828,14.927,14.123
37.4,-123.3,14.723,14.967,14.213
37.4,-123.2,14.64,14.982,14.447
37.4,-123.1,14.609,14.984,14.581
37.4,-123,14.598,14.972,14.691
37.4,-122.9,14.582,14.939,14.798
37.4,-122.8,14.574,14.872,14.912
37.4,-122.7,14.607,14.755,14.913
37.4,-122.6,14.773,14.571,14.873
37.4,-122.5,15.105,14.57,14.892
37.4,-122.4,14.39,14.745,14.897
37.4,-122.3,15.106,14.953,14.315
37.4,-122.2,15.013,14.919,14.8
37.4,-122.1,15.345,14.827,14.864
37.4,-122,15.423,14.827,15.047
37.4,-121.9,15.379,14.693,15.075
37.4,-121.8,15.461,14.665,15.549
37.4,-121.7,15.177,15.102,15.913
37.4,-121.6,14.737,14.908,15.903
37.4,-121.5,15.061,14.55,15.337
37.4,-121.4,15.447,13.954,14.824
37.4,-121.3,15.11,13.798,14.799
37.4,-121.2,14.791,14.167,14.795
37.4,-121.1,14.598,14.36,14.714
37.4,-121,14.633,14.472,14.622
37.4,-120.9,14.623,14.544,14.519
37.4,-120.8,14.634,14.597,14.407
37.4,-120.7,14.614,14.638,14.295
37.4,-120.6,14.599,14.67,14.188
37.4,-120.5,14.592,14.696,14.083
37.4,-120.4,14.572,14.718,13.984
37.4,-120.3,14.562,14.737,13.893
37.4,-120.2,14.524,14.754,13.816
37.4,-120.1,14.496,14.77,13.828
37.4,-120,14.458,14.785,13.938
37.4,-119.9,14.395,14.8,14.04
37.4,-119.8,14.348,14.814,14.134
37.4,-119.7,14.254,14.828,14.223
37.4,-119.6,14.121,14.842,14.301
37.4,-119.5,13.931,14.856,14.368
37.4,-119.4,13.692,14.871,14.425
37.4,-119.3,13.669,14.885,14.47
37.4,-119.2,13.92,14.899,14.482
37.4,-119.1,14.103,14.913,14.509
37.4,-119,14.52,14.926,14.617
37.4,-118.9,14.877,14.939,14.78
37.4,-118.8,14.691,14.95,14.801
37.4,-118.7,14.924,14.961,14.804
37.4,-118.6,14.968,14.971,14.814
37.4,-118.5,15.016,14.98,14.886
37.4,-118.4,14.941,14.987,14.905
37.4,-118.3,14.724,14.994,15.036
37.4,-118.2,14.833,14.999,15.189
37.4,-118.1,14.692,15.002,15.247
37.4,-118,14.682,15.005,15.15
37.4,-117.9,14.763,15.006,15.098
37.4,-117.8,14.91,15.005,15.107
37.4,-117.7,14.987,15.003,15.03
37.4,-117.6,14.867,15,15.079
37.4,-117.5,14.87,14.996,15.053
37.4,-117.4,14.843,14.99,14.862
37.4,-117.3,15.059,14.983,14.733
37.4,-117.2,15.007,14.975,14.617
37.4,-117.1,14.939,14.966,14.517
37.4,-117,14.693,14.956,14.434
37.4,-116.9,14.709,14.944,14.369
37.4,-116.8,14.714,14.929,14.318
37.4,-116.7,14.7,14.897,14.287
37.4,-116.6,14.701,14.846,14.305
37.4,-116.5,14.682,14.761,14.333
37.4,-116.4,14.672,14.775,14.375
37.4,-116.3,14.446,14.805,14.431
37.5,-123.6,14.831,14.726,13.996
37.5,-123.5,14.826,14.869,14.088
37.5,-123.4,14.782,14.939,14.182
37.5,-123.3,14.626,14.967,14.28
37.5,-123.2,14.575,14.98,14.379
37.5,-123.1,14.535,14.985,14.64
37.5,-123,14.543,14.98,14.905
37.5,-122.9,14.531,14.952,14.76
37.5,-122.8,14.529,14.885,14.66
37.5,-122.7,14.567,14.782,14.706
37.5,-122.6,14.788,14.684,14.711
37.5,-122.5,15.475,14.719,14.897
37.5,-122.4,15.268,14.812,15.071
37.5,-122.3,15.515,14.26,15.214
37.5,-122.2,14.893,14.768,15.33
37.5,-122.1,14.71,14.74,15.305
37.5,-122,15.172,14.832,15.291
37.5,-121.9,15.382,14.715,14.855
37.5,-121.8,14.722,14.942,15.156
37.5,-121.7,14.839,14.877,15.512
37.5,-121.6,14.413,14.669,15.492
37.5,-121.5,15.423,14.335,15.277
37.5,-121.4,15.213,13.945,15.178
37.5,-121.3,15.008,14.16,15.065
37.5,-121.2,14.48,14.36,14.469
37.5,-121.1,14.559,14.472,14.495
37.5,-121,14.551,14.545,14.406
37.5,-120.9,14.564,14.593,14.309
37.5,-120.8,14.565,14.63,14.238
37.5,-120.7,14.56,14.659,14.178
37.5,-120.6,14.556,14.684,14.093
37.5,-120.5,14.537,14.705,14.004
37.5,-120.4,14.528,14.724,13.917
37.5,-120.3,14.501,14.742,13.836
37.5,-120.2,14.472,14.759,13.762
37.5,-120.1,14.437,14.775,13.79
37.5,-120,14.382,14.79,13.918
37.5,-119.9,14.332,14.805,14.033
37.5,-119.8,14.252,14.819,14.142
37.5,-119.7,14.147,14.833,14.243
37.5,-119.6,13.961,14.847,14.334
37.5,-119.5,13.744,14.861,14.413
37.5,-119.4,13.635,14.875,14.486
37.5,-119.3,13.887,14.889,14.563
37.5,-119.2,14.1,14.902,14.625
37.5,-119.1,14.286,14.915,14.689
37.5,-119,14.425,14.927,14.797
37.5,-118.9,14.984,14.939,15.04
37.5,-118.8,14.608,14.949,15.045
37.5,-118.7,14.921,14.959,14.901
37.5,-118.6,14.853,14.968,14.881
37.5,-118.5,14.962,14.976,14.881
37.5,-118.4,14.944,14.983,14.936
37.5,-118.3,14.57,14.988,14.998
37.5,-118.2,14.632,14.993,14.247
37.5,-118.1,14.673,14.996,15.023
37.5,-118,14.774,14.998,15.055
37.5,-117.9,14.972,14.999,15.076
37.5,-117.8,14.953,14.998,15.107
37.5,-117.7,14.984,14.996,15.078
37.5,-117.6,14.956,14.994,15.062
37.5,-117.5,14.847,14.99,14.945
37.5,-117.4,14.814,14.984,14.816
37.5,-117.3,14.774,14.977,14.687
37.5,-117.2,14.72,14.97,14.567
37.5,-117.1,14.242,14.961,14.467
37.5,-117,14.493,14.95,14.388
37.5,-116.9,14.64,14.931,14.33
37.5,-116.8,14.698,14.893,14.304
37.5,-116.7,14.689,14.828,14.308
37.5,-116.6,14.673,14.766,14.321
37.5,-116.5,14.63,14.786,14.347
37.6,-123.7,14.851,14.533,13.945
37.6,-123.6,14.888,14.772,14.041
37.6,-123.5,14.825,14.886,14.141
37.6,-123.4,14.661,14.932,14.243
37.6,-123.3,14.566,14.95,14.362
37.6,-123.2,14.524,14.964,14.485
37.6,-123.1,14.492,14.978,14.643
37.6,-123,14.437,14.989,14.721
37.6,-122.9,14.426,14.988,14.953
37.6,-122.8,14.196,14.964,14.918
37.6,-122.7,14.527,14.942,14.918
37.6,-122.6,14.56,14.881,14.934
37.6,-122.5,15.638,14.91,15.157
37.6,-122.4,15.11,14.494,15.162
37.6,-122.3,15.304,14.447,15.212
37.6,-122.2,15.24,14.63,15.217
37.6,-122.1,15.025,14.594,15.221
37.6,-122,15.086,14.458,15.389
37.6,-121.9,14.839,14.732,15.142
37.6,-121.8,15.152,14.534,15.229
37.6,-121.7,15.029,14.638,15.095
37.6,-121.6,15.345,14.436,15.456
37.6,-121.5,15.348,14.217,15.313
37.6,-121.4,14.978,14.255,15.189
37.6,-121.3,14.392,14.352,14.771
37.6,-121.2,14.443,14.467,14.459
37.6,-121.1,14.447,14.54,14.114
37.6,-121,14.47,14.591,14.085
37.6,-120.9,14.496,14.624,14.095
37.6,-120.8,14.503,14.649,14.076
37.6,-120.7,14.512,14.67,14.04
37.6,-120.6,14.501,14.689,13.988
37.6,-120.5,14.495,14.707,13.921
37.6,-120.4,14.473,14.724,13.849
37.6,-120.3,14.451,14.741,13.777
37.6,-120.2,14.417,14.758,13.702
37.6,-120.1,14.363,14.774,13.727
37.6,-120,14.32,14.79,13.879
37.6,-119.9,14.245,14.805,14.015
37.6,-119.8,14.16,14.821,14.138
37.6,-119.7,14.015,14.835,14.252
37.6,-119.6,13.823,14.85,14.355
37.6,-119.5,13.705,14.864,14.449
37.6,-119.4,13.727,14.878,14.544
37.6,-119.3,13.897,14.891,14.643
37.6,-119.2,14.213,14.903,14.738
37.6,-119.1,14.296,14.916,14.817
37.6,-119,14.49,14.927,15.13
37.6,-118.9,14.836,14.938,15.126
37.6,-118.8,14.918,14.947,14.931
37.6,-118.7,14.901,14.956,14.99
37.6,-118.6,14.837,14.965,14.987
37.6,-118.5,14.783,14.972,15.001
37.6,-118.4,15.236,14.978,15.091
37.6,-118.3,14.851,14.983,15.168
37.6,-118.2,14.847,14.987,15.123
37.6,-118.1,14.836,14.99,15.092
37.6,-118,15.115,14.992,14.733
37.6,-117.9,15.075,14.992,14.931
37.6,-117.8,14.873,14.992,15.057
37.6,-117.7,14.937,14.99,15.117
37.6,-117.6,14.85,14.987,15.014
37.6,-117.5,14.574,14.983,14.879
37.6,-117.4,14.634,14.978,14.752
37.6,-117.3,14.473,14.972,14.632
37.6,-117.2,14.085,14.965,14.523
37.6,-117.1,14.355,14.955,14.43
37.6,-117,14.554,14.933,14.361
37.6,-116.9,14.634,14.889,14.339
37.6,-116.8,14.68,14.811,14.326
37.6,-116.7,14.696,14.762,14.323
37.6,-116.6,14.642,14.788,14.33
37.7,-123.8,14.858,14.404,13.878
37.7,-123.7,14.853,14.63,13.975
37.7,-123.6,14.879,14.808,14.076
37.7,-123.5,14.797,14.882,14.18
37.7,-123.4,14.672,14.905,14.293
37.7,-123.3,14.581,14.917,14.432
37.7,-123.2,14.559,14.932,14.585
37.7,-123.1,14.485,14.955,14.736
